Frame, Time (ms), Delta (ms) , Memory (mb)
10772,163710.516,111.333,3732
10773,163772.625,62.109,3732
10774,163829.938,57.312,3732
10775,163896.719,66.762,3732
10776,163923.938,27.246,3733
10777,163942.094,18.139,3733
10778,163961.453,19.354,3733
10779,163978.547,17.109,3733
10780,163998.250,19.696,3733
10781,164016.984,18.728,3733
10782,164036.203,19.227,3733
10783,164055.156,18.960,3733
10784,164073.172,18.012,3733
10785,164092.375,19.200,3733
10786,164110.391,18.014,3733
10787,164123.406,13.005,3733
10788,164139.438,16.036,3733
10789,164154.031,14.589,3733
10790,164170.531,16.508,3733
10791,164185.938,15.415,3733
10792,164201.969,16.025,3733
10793,164217.422,15.454,3733
10794,164233.500,16.074,3733
10795,164248.328,14.839,3733
10796,164261.984,13.650,3733
10797,164276.266,14.279,3733
10798,164294.766,18.491,3733
10799,164309.016,14.262,3733
10800,164323.016,14.000,3733
10801,164336.203,13.179,3733
10802,164350.500,14.299,3733
10803,164364.422,13.931,3733
10804,164377.859,13.433,3733
10805,164394.125,16.257,3733
10806,164410.563,16.446,3733
10807,164426.219,15.654,3733
10808,164439.328,13.121,3733
10809,164451.297,11.960,3733
10810,164465.297,14.009,3733
10811,164478.750,13.437,3733
10812,164492.438,13.700,3733
10813,164507.563,15.108,3733
10814,164522.219,14.658,3733
10815,164538.016,15.796,3733
10816,164553.875,15.873,3733
10817,164569.391,15.506,3733
10818,164584.172,14.780,3733
10819,164598.906,14.736,3733
10820,164613.609,14.712,3733
10821,164628.234,14.620,3733
10822,164643.016,14.776,3733
10823,164657.172,14.172,3733
10824,164671.813,14.636,3733
10825,164687.766,15.951,3733
10826,164702.328,14.553,3733
10827,164718.344,16.023,3733
10828,164732.266,13.920,3733
10829,164746.750,14.484,3733
10830,164762.641,15.904,3733
10831,164774.906,12.252,3733
10832,164789.516,14.604,3733
10833,164804.281,14.771,3733
10834,164818.531,14.254,3733
10835,164834.109,15.578,3733
10836,164848.656,14.558,3733
10837,164862.234,13.564,3733
10838,164877.391,15.147,3733
10839,164892.828,15.445,3731
10840,164906.516,13.700,3731
10841,164921.938,15.418,3731
10842,164937.000,15.060,3731
10843,164952.188,15.179,3731
10844,164966.578,14.396,3731
10845,164981.203,14.624,3731
10846,164994.891,13.694,3730
10847,165009.391,14.486,3730
10848,165024.156,14.768,3730
10849,165037.641,13.495,3730
10850,165053.438,15.793,3730
10851,165068.281,14.835,3730
10852,165085.328,17.065,3730
10853,165099.375,14.033,3730
10854,165112.234,12.866,3730
10855,165126.547,14.316,3730
10856,165141.500,14.949,3730
10857,165155.813,14.318,3730
10858,165170.063,14.239,3730
10859,165184.844,14.776,3730
10860,165200.359,15.524,3730
10861,165215.313,14.965,3730
10862,165228.891,13.571,3730
10863,165241.781,12.890,3730
10864,165257.438,15.641,3730
10865,165272.891,15.455,3730
10866,165286.453,13.575,3730
10867,165301.578,15.127,3730
10868,165314.344,12.760,3730
10869,165328.313,13.968,3730
10870,165342.281,13.974,3730
10871,165357.375,15.080,3730
10872,165373.891,16.533,3730
10873,165389.313,15.429,3730
10874,165405.703,16.382,3730
10875,165422.375,16.661,3730
10876,165437.656,15.290,3730
10877,165451.109,13.454,3730
10878,165466.547,15.442,3730
10879,165481.000,14.436,3730
10880,165494.922,13.927,3730
10881,165508.969,14.048,3730
10882,165523.672,14.710,3730
10883,165537.266,13.588,3730
10884,165552.328,15.060,3730
10885,165566.813,14.487,3730
10886,165581.703,14.900,3730
10887,165599.406,17.687,3730
10888,165618.063,18.655,3730
10889,165632.234,14.172,3730
10890,165649.141,16.912,3730
10891,165662.578,13.440,3730
10892,165677.063,14.483,3730
10893,165691.484,14.426,3730
10894,165706.734,15.244,3730
10895,165721.281,14.551,3730
10896,165735.750,14.476,3730
10897,165751.078,15.321,3730
10898,165765.984,14.910,3730
10899,165778.906,12.918,3730
10900,165794.531,15.635,3730
10901,165808.359,13.813,3730
10902,165823.516,15.152,3730
10903,165837.844,14.343,3730
10904,165853.000,15.149,3730
10905,165868.203,15.208,3730
10906,165884.406,16.207,3730
10907,165898.063,13.641,3730
10908,165912.406,14.355,3730
10909,165926.313,13.907,3730
10910,165941.156,14.838,3730
10911,165956.234,15.074,3730
10912,165970.391,14.158,3730
10913,165987.422,17.035,3730
10914,166002.125,14.706,3730
10915,166015.703,13.582,3730
10916,166030.938,15.225,3731
10917,166045.203,14.279,3731
10918,166059.047,13.831,3731
10919,166072.609,13.569,3731
10920,166087.484,14.863,3731
10921,166102.469,14.995,3731
10922,166116.484,14.010,3731
10923,166130.188,13.703,3731
10924,166144.453,14.264,3731
10925,166159.859,15.414,3731
10926,166174.719,14.853,3731
10927,166189.609,14.900,3731
10928,166203.859,14.252,3731
10929,166217.688,13.815,3731
10930,166232.281,14.600,3731
10931,166246.563,14.291,3731
10932,166262.219,15.649,3731
10933,166278.078,15.849,3731
10934,166294.250,16.180,3731
10935,166307.813,13.572,3731
10936,166322.188,14.359,3731
10937,166337.891,15.721,3731
10938,166352.328,14.422,3731
10939,166365.500,13.168,3731
10940,166381.500,16.009,3731
10941,166394.656,13.160,3731
10942,166408.031,13.366,3731
10943,166423.547,15.515,3731
10944,166439.609,16.071,3731
10945,166454.063,14.444,3731
10946,166468.156,14.089,3731
10947,166482.063,13.908,3731
10948,166495.672,13.621,3731
10949,166511.547,15.865,3731
10950,166524.828,13.281,3731
10951,166539.797,14.984,3731
10952,166554.063,14.250,3731
10953,166568.078,14.019,3731
10954,166581.547,13.460,3731
10955,166596.094,14.558,3731
10956,166608.250,12.158,3731
10957,166624.047,15.786,3731
10958,166638.172,14.128,3731
10959,166653.641,15.479,3731
10960,166668.578,14.937,3731
10961,166682.797,14.208,3731
10962,166697.250,14.465,3731
10963,166712.844,15.585,3731
10964,166727.969,15.128,3731
10965,166743.031,15.062,3731
10966,166757.875,14.856,3731
10967,166773.734,15.842,3731
10968,166789.141,15.410,3731
10969,166803.406,14.261,3731
10970,166818.016,14.605,3731
10971,166833.984,15.993,3731
10972,166847.188,13.202,3731
10973,166861.797,14.603,3731
10974,166875.719,13.910,3731
10975,166889.797,14.093,3731
10976,166903.609,13.803,3731
10977,166917.250,13.651,3731
10978,166931.047,13.796,3731
10979,166945.109,14.059,3731
10980,166958.938,13.828,3731
10981,166973.156,14.221,3731
10982,166988.313,15.147,3731
10983,167002.625,14.327,3731
10984,167015.000,12.356,3731
10985,167029.500,14.510,3731
10986,167042.609,13.112,3731
10987,167058.266,15.642,3731
10988,167072.953,14.702,3731
10989,167087.188,14.234,3731
10990,167102.250,15.061,3731
10991,167115.625,13.363,3731
10992,167130.094,14.464,3731
10993,167144.906,14.830,3731
10994,167161.422,16.505,3731
10995,167176.484,15.079,3731
10996,167190.063,13.554,3731
10997,167205.547,15.489,3731
10998,167221.078,15.547,3730
10999,167237.203,16.129,3730
11000,167252.141,14.915,3730
11001,167265.797,13.671,3730
11002,167279.031,13.226,3730
11003,167293.313,14.296,3730
11004,167306.891,13.566,3730
11005,167322.531,15.645,3730
11006,167336.188,13.658,3730
11007,167352.141,15.952,3730
11008,167365.672,13.531,3730
11009,167378.531,12.859,3730
11010,167393.375,14.832,3730
11011,167407.281,13.929,3730
11012,167421.484,14.178,3730
11013,167436.875,15.394,3730
11014,167453.391,16.523,3730
11015,167469.313,15.933,3730
11016,167482.609,13.292,3730
11017,167498.703,16.080,3730
11018,167511.469,12.774,3730
11019,167524.781,13.312,3730
11020,167539.984,15.214,3730
11021,167556.281,16.283,3730
11022,167569.766,13.489,3730
11023,167583.688,13.921,3730
11024,167597.313,13.635,3730
11025,167610.313,12.998,3730
11026,167625.313,14.994,3730
11027,167640.203,14.891,3730
11028,167652.484,12.276,3730
11029,167667.844,15.366,3730
11030,167682.703,14.856,3730
11031,167696.828,14.116,3730
11032,167711.453,14.622,3730
11033,167725.125,13.683,3730
11034,167739.516,14.381,3730
11035,167754.828,15.323,3729
11036,167768.188,13.352,3729
11037,167782.984,14.803,3729
11038,167798.094,15.111,3729
11039,167812.078,13.978,3729
11040,167827.266,15.193,3729
11041,167841.188,13.930,3729
11042,167856.063,14.867,3729
11043,167870.328,14.267,3729
11044,167885.703,15.379,3729
11045,167899.938,14.229,3729
11046,167913.484,13.547,3729
11047,167927.531,14.042,3729
11048,167941.625,14.099,3729
11049,167956.234,14.610,3730
11050,167970.969,14.734,3730
11051,167986.438,15.472,3730
11052,168000.781,14.342,3730
11053,168014.250,13.462,3730
11054,168027.125,12.882,3730
11055,168041.375,14.238,3730
11056,168057.484,16.109,3730
11057,168072.313,14.833,3730
11058,168084.703,12.395,3730
11059,168098.906,14.204,3730
11060,168113.531,14.620,3730
11061,168126.594,13.074,3730
11062,168140.609,14.017,3730
11063,168154.703,14.085,3730
11064,168167.891,13.187,3730
11065,168181.281,13.392,3730
11066,168195.031,13.745,3730
11067,168208.281,13.261,3730
11068,168223.047,14.758,3730
11069,168237.797,14.752,3730
11070,168252.656,14.868,3730
11071,168267.578,14.907,3730
11072,168282.188,14.612,3730
11073,168296.516,14.344,3730
11074,168310.359,13.829,3730
11075,168324.844,14.476,3730
11076,168339.797,14.974,3730
11077,168352.656,12.859,3730
11078,168366.953,14.294,3730
11079,168381.594,14.635,3730
11080,168395.594,13.992,3730
11081,168408.516,12.931,3730
11082,168423.453,14.924,3730
11083,168437.938,14.495,3730
11084,168452.625,14.699,3730
11085,168465.719,13.085,3730
11086,168480.188,14.468,3730
11087,168494.234,14.047,3730
11088,168508.891,14.649,3730
11089,168525.344,16.458,3730
11090,168539.953,14.617,3730
11091,168555.500,15.544,3730
11092,168570.328,14.828,3730
11093,168586.391,16.057,3730
11094,168601.766,15.386,3730
11095,168615.469,13.689,3730
11096,168626.906,11.442,3730
11097,168640.281,13.379,3730
11098,168653.391,13.096,3730
11099,168667.594,14.214,3730
11100,168682.344,14.741,3730
11101,168696.031,13.689,3730
11102,168708.313,12.281,3730
11103,168721.609,13.302,3730
11104,168736.766,15.149,3730
11105,168750.250,13.491,3730
11106,168764.594,14.353,3730
11107,168779.188,14.584,3730
11108,168790.578,11.392,3730
11109,168805.688,15.116,3730
11110,168820.406,14.712,3730
11111,168834.266,13.864,3730
11112,168848.250,13.978,3730
11113,168860.031,11.781,3729
11114,168874.625,14.606,3729
11115,168889.063,14.423,3729
11116,168903.938,14.879,3729
11117,168918.844,14.910,3729
11118,168933.125,14.278,3729
11119,168947.109,13.988,3729
11120,168959.891,12.778,3729
11121,168973.734,13.840,3729
11122,168988.813,15.072,3729
11123,169004.484,15.685,3729
11124,169018.828,14.341,3729
11125,169032.266,13.435,3729
11126,169046.078,13.811,3729
11127,169060.297,14.230,3729
11128,169074.984,14.680,3729
11129,169089.141,14.155,3729
11130,169103.672,14.540,3729
11131,169119.594,15.912,3729
11132,169133.406,13.813,3729
11133,169146.625,13.230,3729
11134,169159.906,13.278,3729
11135,169173.563,13.653,3729
11136,169188.141,14.570,3729
11137,169201.531,13.392,3729
11138,169214.766,13.228,3729
11139,169228.875,14.120,3729
11140,169242.719,13.839,3729
11141,169257.422,14.707,3729
11142,169272.453,15.027,3729
11143,169287.125,14.681,3729
11144,169299.969,12.841,3729
11145,169313.063,13.099,3729
11146,169326.250,13.185,3729
11147,169341.219,14.972,3729
11148,169356.844,15.610,3729
11149,169371.641,14.807,3729
11150,169386.219,14.571,3729
11151,169398.891,12.672,3730
11152,169412.219,13.328,3730
11153,169425.000,12.790,3730
11154,169439.203,14.196,3730
11155,169453.406,14.204,3730
11156,169467.656,14.250,3730
11157,169480.875,13.222,3730
11158,169495.281,14.415,3730
11159,169509.625,14.330,3730
11160,169523.813,14.191,3730
11161,169537.891,14.079,3730
11162,169554.453,16.568,3730
11163,169569.609,15.149,3730
11164,169582.203,12.587,3730
11165,169593.906,11.719,3730
11166,169606.891,12.971,3730
11167,169622.453,15.564,3730
11168,169637.156,14.711,3730
11169,169653.406,16.241,3730
11170,169668.031,14.629,3730
11171,169681.188,13.163,3730
11172,169696.578,15.390,3730
11173,169709.969,13.386,3730
11174,169721.969,12.005,3730
11175,169736.641,14.667,3730
11176,169749.594,12.946,3730
11177,169765.219,15.632,3730
11178,169781.250,16.033,3730
11179,169796.813,15.558,3730
11180,169811.391,14.575,3730
11181,169825.891,14.510,3730
11182,169840.938,15.048,3730
11183,169855.531,14.582,3730
11184,169870.031,14.500,3730
11185,169884.313,14.289,3730
11186,169897.703,13.391,3730
11187,169911.109,13.408,3730
11188,169925.688,14.568,3730
11189,169939.609,13.928,3730
11190,169954.563,14.965,3730
11191,169968.031,13.449,3730
11192,169982.578,14.563,3730
11193,169994.391,11.800,3730
11194,170008.078,13.691,3730
11195,170022.813,14.735,3730
11196,170037.469,14.647,3730
11197,170053.406,15.942,3730
11198,170068.188,14.777,3730
11199,170082.109,13.919,3730
11200,170096.172,14.072,3730
11201,170110.219,14.052,3730
11202,170125.359,15.128,3730
11203,170139.797,14.447,3730
11204,170154.078,14.270,3730
11205,170169.578,15.514,3730
11206,170184.438,14.858,3730
11207,170196.906,12.463,3730
11208,170211.250,14.350,3730
11209,170226.891,15.640,3730
11210,170240.625,13.746,3730
11211,170254.953,14.321,3730
11212,170269.641,14.679,3730
11213,170283.281,13.651,3730
11214,170297.859,14.582,3730
11215,170311.125,13.255,3730
11216,170324.297,13.178,3730
11217,170339.266,14.971,3730
11218,170354.438,15.165,3730
11219,170369.875,15.448,3730
11220,170383.906,14.017,3730
11221,170398.125,14.218,3730
11222,170411.813,13.689,3730
11223,170425.719,13.914,3730
11224,170440.047,14.317,3730
11225,170454.797,14.758,3730
11226,170469.188,14.389,3730
11227,170484.500,15.309,3730
11228,170498.125,13.616,3730
11229,170514.328,16.214,3730
11230,170527.156,12.826,3730
11231,170540.172,13.009,3730
11232,170556.141,15.971,3730
11233,170571.469,15.335,3730
11234,170587.578,16.107,3730
11235,170603.078,15.505,3730
11236,170617.688,14.608,3730
11237,170631.875,14.199,3730
11238,170645.547,13.664,3730
11239,170659.844,14.291,3730
11240,170672.891,13.045,3730
11241,170688.219,15.335,3730
11242,170704.391,16.165,3730
11243,170719.219,14.839,3730
11244,170733.844,14.623,3730
11245,170747.953,14.104,3730
11246,170761.906,13.956,3730
11247,170775.484,13.576,3730
11248,170789.781,14.304,3730
11249,170803.625,13.827,3730
11250,170818.719,15.101,3730
11251,170833.359,14.634,3730
11252,170846.906,13.551,3729
11253,170861.469,14.567,3729
11254,170875.453,13.976,3729
11255,170890.750,15.294,3729
11256,170905.953,15.224,3729
11257,170920.297,14.333,3729
11258,170935.109,14.817,3729
11259,170949.406,14.289,3729
11260,170962.844,13.436,3729
11261,170976.641,13.816,3729
11262,170990.984,14.337,3729
11263,171005.719,14.727,3729
11264,171020.953,15.234,3729
11265,171035.984,15.041,3729
11266,171051.344,15.336,3729
11267,171061.156, 9.826,3729
11268,171075.875,14.720,3729
11269,171089.422,13.541,3729
11270,171105.031,15.618,3729
11271,171119.734,14.707,3729
11272,171134.766,15.022,3729
11273,171149.406,14.630,3729
11274,171163.266,13.879,3729
11275,171178.578,15.305,3729
11276,171192.781,14.203,3729
11277,171207.484,14.693,3729
11278,171221.922,14.455,3729
11279,171236.625,14.700,3729
11280,171250.594,13.969,3729
11281,171263.453,12.851,3729
11282,171278.688,15.224,3729
11283,171293.625,14.950,3729
11284,171308.141,14.514,3729
11285,171322.938,14.806,3729
11286,171337.484,14.538,3729
11287,171351.797,14.322,3729
11288,171365.734,13.928,3729
11289,171379.578,13.845,3729
11290,171393.547,13.972,3729
11291,171407.547,13.998,3729
11292,171422.250,14.705,3729
11293,171437.719,15.465,3729
11294,171451.000,13.286,3729
11295,171465.453,14.443,3729
11296,171478.078,12.628,3729
11297,171493.219,15.159,3729
11298,171507.766,14.530,3729
11299,171523.109,15.357,3729
11300,171538.469,15.360,3729
11301,171553.281,14.802,3729
11302,171568.016,14.732,3729
11303,171582.922,14.904,3729
11304,171596.047,13.116,3729
11305,171611.578,15.538,3729
11306,171625.563,13.996,3729
11307,171640.234,14.665,3729
11308,171654.156,13.924,3729
11309,171668.531,14.384,3729
11310,171682.688,14.133,3729
11311,171695.859,13.185,3729
11312,171710.266,14.404,3729
11313,171724.781,14.515,3729
11314,171739.250,14.477,3729
11315,171753.313,14.062,3729
11316,171768.359,15.052,3729
11317,171780.469,12.100,3729
11318,171794.250,13.780,3729
11319,171808.063,13.802,3729
11320,171822.203,14.146,3729
11321,171836.203,14.003,3729
11322,171849.906,13.716,3729
11323,171864.531,14.627,3729
11324,171878.266,13.726,3729
11325,171891.984,13.729,3729
11326,171905.859,13.866,3729
11327,171919.953,14.091,3729
11328,171933.516,13.558,3729
11329,171947.609,14.091,3729
11330,171961.359,13.741,3729
11331,171975.031,13.693,3729
11332,171989.203,14.178,3729
11333,172003.563,14.353,3729
11334,172017.234,13.665,3729
11335,172029.141,11.904,3729
11336,172043.078,13.941,3729
11337,172058.500,15.424,3729
11338,172072.391,13.894,3729
11339,172086.672,14.267,3729
11340,172100.453,13.799,3729
11341,172113.828,13.375,3729
11342,172126.922,13.088,3729
11343,172139.672,12.748,3729
11344,172153.406,13.722,3729
11345,172167.953,14.560,3729
11346,172182.125,14.162,3729
11347,172195.063,12.951,3729
11348,172208.766,13.687,3729
11349,172222.734,13.965,3729
11350,172236.594,13.887,3729
11351,172250.813,14.199,3729
11352,172265.484,14.682,3729
11353,172279.016,13.533,3729
11354,172292.750,13.729,3729
11355,172306.063,13.298,3729
11356,172320.594,14.557,3729
11357,172334.609,14.011,3729
11358,172347.813,13.193,3729
11359,172360.672,12.852,3729
11360,172374.609,13.952,3729
11361,172388.438,13.833,3729
11362,172402.594,14.147,3729
11363,172417.281,14.695,3729
11364,172429.766,12.474,3729
11365,172443.172,13.406,3729
11366,172457.953,14.785,3729
11367,172471.516,13.556,3729
11368,172486.766,15.253,3729
11369,172500.297,13.535,3729
11370,172513.422,13.125,3729
11371,172526.141,12.721,3729
11372,172540.938,14.791,3729
11373,172558.375,17.447,3729
11374,172572.531,14.159,3729
11375,172586.547,14.005,3729
11376,172601.391,14.835,3729
11377,172615.641,14.259,3729
11378,172632.578,16.948,3729
11379,172645.141,12.555,3729
11380,172659.516,14.369,3729
11381,172672.828,13.310,3729
11382,172684.953,12.132,3729
11383,172700.156,15.197,3729
11384,172713.219,13.068,3729
11385,172726.938,13.714,3729
11386,172740.906,13.969,3728
11387,172755.938,15.043,3728
11388,172770.719,14.765,3728
11389,172785.797,15.090,3728
11390,172800.688,14.889,3728
11391,172813.797,13.118,3728
11392,172827.375,13.568,3728
11393,172841.297,13.929,3728
11394,172855.609,14.310,3728
11395,172870.125,14.512,3728
11396,172883.547,13.418,3728
11397,172898.375,14.830,3728
11398,172911.344,12.966,3728
11399,172925.016,13.680,3728
11400,172939.125,14.116,3728
11401,172954.453,15.315,3728
11402,172968.828,14.370,3728
