Frame, Time (ms), Delta (ms) , Memory (mb)
 4428,81145.438, 9.106,3792
 4429,81154.414, 8.976,3793
 4430,81164.031, 9.614,3793
 4431,81172.063, 8.036,3793
 4432,81180.047, 7.979,3793
 4433,81188.875, 8.834,3792
 4434,81199.055,10.176,3791
 4435,81207.688, 8.637,3792
 4436,81216.180, 8.491,3792
 4437,81225.523, 9.344,3792
 4438,81235.109, 9.586,3792
 4439,81246.164,11.057,3792
 4440,81257.109,10.945,3792
 4441,81267.234,10.121,3792
 4442,81276.414, 9.179,3792
 4443,81285.578, 9.171,3789
 4444,81294.773, 9.187,3789
 4445,81303.719, 8.944,3788
 4446,81312.305, 8.592,3788
 4447,81320.711, 8.407,3788
 4448,81328.281, 7.571,3788
 4449,81336.906, 8.626,3788
 4450,81346.633, 9.728,3788
 4451,81355.953, 9.321,3788
 4452,81364.180, 8.220,3788
 4453,81371.961, 7.789,3785
 4454,81380.477, 8.506,3785
 4455,81389.383, 8.907,3785
 4456,81397.453, 8.069,3785
 4457,81405.906, 8.459,3785
 4458,81414.859, 8.954,3785
 4459,81424.688, 9.823,3787
 4460,81435.453,10.770,3787
 4461,81444.125, 8.666,3787
 4462,81451.328, 7.211,3787
 4463,81463.758,12.427,3787
 4464,81472.656, 8.905,3787
 4465,81481.539, 8.878,3787
 4466,81490.789, 9.250,3786
 4467,81499.297, 8.511,3786
 4468,81507.523, 8.217,3786
 4469,81515.289, 7.774,3786
 4470,81523.141, 7.842,3786
 4471,81533.820,10.683,3786
 4472,81541.750, 7.928,3786
 4473,81550.102, 8.356,3785
 4474,81558.633, 8.531,3774
 4475,81567.258, 8.629,3773
 4476,81576.992, 9.731,3773
 4477,81586.602, 9.610,3773
 4478,81595.766, 9.157,3773
 4479,81604.742, 8.979,3773
 4480,81613.422, 8.680,3773
 4481,81625.578,12.160,3773
 4482,81634.227, 8.644,3773
 4483,81642.844, 8.618,3778
 4484,81652.383, 9.541,3778
 4485,81661.352, 8.961,3778
 4486,81669.766, 8.419,3779
 4487,81678.172, 8.409,3779
 4488,81686.297, 8.127,3779
 4489,81695.430, 9.128,3779
 4490,81704.063, 8.636,3779
 4491,81712.594, 8.531,3778
 4492,81720.453, 7.854,3777
 4493,81730.133, 9.682,3777
 4494,81738.898, 8.766,3778
 4495,81749.266,10.369,3778
 4496,81758.242, 8.979,3778
 4497,81765.836, 7.593,3778
 4498,81774.398, 8.559,3778
 4499,81783.766, 9.366,3778
 4500,81792.609, 8.854,3778
 4501,81802.383, 9.763,3778
 4502,81809.555, 7.181,3778
 4503,81817.914, 8.357,3778
 4504,81828.195,10.283,3778
 4505,81837.391, 9.187,3780
 4506,81845.352, 7.961,3780
 4507,81855.797,10.452,3781
 4508,81864.594, 8.797,3777
 4509,81872.852, 8.251,3778
 4510,81886.406,13.557,3779
 4511,81904.156,17.748,3779
 4512,81912.164, 8.015,3783
 4513,81928.930,16.766,3786
 4514,81938.516, 9.584,3786
 4515,81949.172,10.654,3787
 4516,81962.023,12.851,3788
 4517,81973.711,11.687,3790
 4518,81985.234,11.529,3790
 4519,81994.961, 9.721,3790
 4520,82003.539, 8.578,3790
 4521,82012.367, 8.825,3790
 4522,82021.344, 8.979,3790
 4523,82030.945, 9.606,3790
 4524,82040.695, 9.742,3790
 4525,82051.836,11.145,3790
 4526,82061.602, 9.768,3790
 4527,82072.500,10.899,3790
 4528,82082.898,10.401,3790
 4529,82091.828, 8.927,3790
 4530,82101.875,10.042,3790
 4531,82112.219,10.347,3788
 4532,82123.430,11.210,3788
 4533,82132.586, 9.160,3788
 4534,82144.133,11.544,3788
 4535,82152.836, 8.705,3787
 4536,82164.680,11.834,3787
 4537,82173.344, 8.669,3787
 4538,82183.891,10.549,3787
 4539,82194.422,10.532,3784
 4540,82203.141, 8.721,3784
 4541,82211.984, 8.847,3783
 4542,82222.281,10.297,3782
 4543,82231.352, 9.063,3782
 4544,82243.406,12.054,3782
 4545,82256.570,13.166,3782
 4546,82267.016,10.439,3782
 4547,82277.211,10.205,3782
 4548,82287.727,10.507,3780
 4549,82296.563, 8.841,3780
 4550,82305.680, 9.115,3779
 4551,82314.906, 9.229,3779
 4552,82324.328, 9.424,3779
 4553,82333.555, 9.227,3779
 4554,82341.859, 8.305,3779
 4555,82351.555, 9.693,3779
 4556,82360.773, 9.217,3779
 4557,82370.086, 9.309,3779
 4558,82379.266, 9.185,3779
 4559,82389.430,10.158,3779
 4560,82398.867, 9.445,3779
 4561,82412.352,13.482,3779
 4562,82423.328,10.983,3779
 4563,82432.820, 9.485,3779
 4564,82445.617,12.802,3776
 4565,82458.758,13.137,3776
 4566,82470.586,11.830,3776
 4567,82482.641,12.058,3776
 4568,82496.531,13.887,3776
 4569,82510.461,13.927,3776
 4570,82525.391,14.928,3776
 4571,82537.203,11.813,3776
 4572,82548.453,11.253,3776
 4573,82561.156,12.699,3776
 4574,82578.133,16.975,3776
 4575,82593.219,15.093,3776
 4576,82605.016,11.792,3776
 4577,82617.094,12.082,3776
 4578,82629.742,12.647,3776
 4579,82642.797,13.052,3776
 4580,82655.109,12.314,3775
 4581,82668.063,12.950,3775
 4582,82683.297,15.239,3776
 4583,82696.797,13.500,3774
 4584,82708.945,12.155,3772
 4585,82724.719,15.765,3771
 4586,82737.875,13.158,3771
 4587,82752.211,14.334,3771
 4588,82766.234,14.025,3771
 4589,82778.500,12.270,3770
 4590,82793.094,14.589,3770
 4591,82810.117,17.022,3770
 4592,82826.656,16.549,3768
 4593,82841.805,15.140,3768
 4594,82855.773,13.966,3769
 4595,82867.805,12.033,3768
 4596,82878.766,10.963,3768
 4597,82892.281,13.517,3768
 4598,82904.305,12.025,3769
 4599,82916.836,12.528,3769
 4600,82927.578,10.745,3769
 4601,82940.953,13.376,3768
 4602,82952.953,12.002,3768
 4603,82965.813,12.857,3768
 4604,82978.070,12.256,3769
 4605,82990.453,12.376,3769
 4606,83005.180,14.729,3769
 4607,83019.445,14.266,3769
 4608,83031.938,12.501,3769
 4609,83045.094,13.149,3769
 4610,83056.469,11.371,3769
 4611,83070.195,13.728,3769
 4612,83082.328,12.140,3768
 4613,83094.148,11.814,3769
 4614,83106.328,12.183,3769
 4615,83118.742,12.411,3769
 4616,83130.820,12.080,3769
 4617,83142.133,11.310,3769
 4618,83155.508,13.375,3769
 4619,83166.164,10.662,3769
 4620,83179.078,12.912,3770
 4621,83190.148,11.072,3770
 4622,83203.430,13.278,3770
 4623,83215.945,12.517,3770
 4624,83230.164,14.215,3770
 4625,83243.664,13.504,3770
 4626,83257.508,13.840,3770
 4627,83270.641,13.141,3770
 4628,83286.008,15.361,3766
 4629,83301.070,15.060,3766
 4630,83315.945,14.878,3766
 4631,83330.664,14.725,3767
 4632,83343.023,12.348,3767
 4633,83361.398,18.379,3768
 4634,83370.992, 9.597,3769
 4635,83385.016,14.020,3768
 4636,83396.469,11.453,3768
 4637,83406.898,10.437,3773
 4638,83415.930, 9.028,3773
 4639,83425.383, 9.449,3772
 4640,83437.180,11.796,3770
 4641,83450.422,13.242,3770
 4642,83458.914, 8.498,3770
 4643,83469.188,10.271,3771
 4644,83480.328,11.141,3771
 4645,83493.352,13.020,3771
 4646,83505.297,11.951,3771
 4647,83518.344,13.039,3771
 4648,83529.922,11.582,3770
 4649,83541.852,11.931,3770
 4650,83553.977,12.125,3770
 4651,83568.102,14.126,3766
 4652,83580.852,12.748,3766
 4653,83593.289,12.441,3766
 4654,83608.484,15.189,3766
 4655,83622.109,13.630,3766
 4656,83636.602,14.491,3766
 4657,83651.914,15.315,3766
 4658,83666.820,14.901,3766
 4659,83682.688,15.864,3766
 4660,83700.016,17.331,3767
 4661,83713.672,13.652,3767
 4662,83737.398,23.732,3767
 4663,83768.875,31.479,3767
 4664,83781.617,12.741,3766
 4665,83793.203,11.584,3766
 4666,83804.383,11.176,3763
 4667,83814.641,10.267,3763
 4668,83825.453,10.810,3763
 4669,83836.883,11.434,3763
 4670,83851.797,14.912,3763
 4671,83862.070,10.272,3763
 4672,83873.094,11.020,3763
 4673,83883.805,10.711,3763
 4674,83897.734,13.932,3764
 4675,83912.563,14.832,3766
 4676,83922.828,10.264,3767
 4677,83934.273,11.447,3766
 4678,83944.484,10.206,3764
 4679,83955.828,11.346,3764
 4680,83966.711,10.879,3764
 4681,83979.500,12.791,3764
 4682,83990.125,10.627,3765
 4683,84003.703,13.570,3767
 4684,84014.789,11.088,3767
 4685,84026.516,11.734,3767
 4686,84039.617,13.097,3767
 4687,84050.383,10.767,3767
 4688,84063.641,13.261,3768
 4689,84078.320,14.677,3768
 4690,84090.617,12.300,3768
 4691,84104.422,13.802,3770
 4692,84116.039,11.610,3770
 4693,84128.398,12.362,3770
 4694,84141.133,12.738,3770
 4695,84154.281,13.153,3770
 4696,84165.797,11.509,3770
 4697,84177.555,11.764,3768
 4698,84188.484,10.922,3768
 4699,84200.242,11.764,3768
 4700,84212.609,12.368,3768
 4701,84224.766,12.153,3768
 4702,84238.992,14.230,3769
 4703,84253.016,14.012,3770
 4704,84267.016,14.007,3770
 4705,84280.094,13.078,3770
 4706,84293.969,13.876,3759
 4707,84308.688,14.716,3732
 4708,84321.055,12.366,3724
 4709,84332.469,11.415,3724
 4710,84342.953,10.489,3722
 4711,84352.727, 9.768,3722
 4712,84363.039,10.313,3722
 4713,84373.477,10.444,3722
 4714,84383.945,10.465,3722
 4715,84395.453,11.504,3722
 4716,84405.711,10.256,3722
 4717,84416.258,10.552,3722
 4718,84426.391,10.132,3722
 4719,84436.297, 9.912,3722
 4720,84445.984, 9.686,3722
 4721,84455.539, 9.556,3722
 4722,84466.117,10.576,3722
 4723,84476.672,10.548,3722
 4724,84487.258,10.595,3722
 4725,84497.344,10.079,3722
 4726,84510.125,12.784,3722
 4727,84520.266,10.146,3722
 4728,84529.688, 9.415,3722
 4729,84539.461, 9.775,3722
 4730,84550.867,11.404,3722
 4731,84560.563, 9.696,3722
 4732,84572.055,11.494,3722
 4733,84582.180,10.128,3722
 4734,84593.031,10.844,3722
 4735,84604.914,11.887,3722
 4736,84615.688,10.772,3722
 4737,84626.852,11.169,3722
 4738,84637.742,10.887,3722
 4739,84648.102,10.357,3722
 4740,84658.086, 9.984,3722
 4741,84668.398,10.316,3722
 4742,84678.148, 9.753,3722
 4743,84687.992, 9.846,3722
 4744,84699.711,11.711,3722
 4745,84709.875,10.166,3722
 4746,84720.180,10.308,3721
 4747,84731.422,11.236,3721
 4748,84741.977,10.562,3712
 4749,84752.648,10.671,3712
 4750,84763.539,10.892,3712
 4751,84773.422, 9.876,3712
 4752,84784.211,10.796,3712
 4753,84794.992,10.784,3712
 4754,84805.953,10.952,3712
 4755,84816.477,10.523,3712
 4756,84826.719,10.238,3712
 4757,84836.547, 9.839,3712
 4758,84846.789,10.232,3712
 4759,84858.078,11.291,3712
 4760,84868.984,10.910,3712
 4761,84879.438,10.448,3712
 4762,84891.516,12.080,3698
 4763,84902.844,11.334,3698
 4764,84912.859,10.011,3698
 4765,84925.078,12.220,3698
 4766,84935.234,10.156,3698
 4767,84945.742,10.509,3698
 4768,84956.750,11.004,3698
 4769,84967.695,10.947,3698
 4770,84977.680, 9.985,3698
 4771,84987.773,10.090,3697
 4772,84998.148,10.382,3697
 4773,85008.648,10.503,3697
 4774,85019.367,10.708,3697
 4775,85029.625,10.267,3697
 4776,85040.211,10.586,3697
 4777,85050.156, 9.938,3697
 4778,85060.367,10.211,3697
 4779,85070.430,10.065,3697
 4780,85080.813,10.383,3697
 4781,85090.984,10.178,3697
 4782,85101.492,10.506,3697
 4783,85110.984, 9.492,3697
 4784,85120.016, 9.023,3697
 4785,85130.086,10.077,3697
 4786,85140.625,10.538,3697
 4787,85152.414,11.784,3697
 4788,85163.188,10.779,3697
 4789,85173.141, 9.955,3697
 4790,85183.102, 9.957,3697
 4791,85193.727,10.620,3697
 4792,85204.180,10.456,3697
 4793,85213.992, 9.818,3697
 4794,85223.797, 9.801,3697
 4795,85234.711,10.914,3697
 4796,85245.484,10.771,3697
 4797,85256.984,11.508,3697
 4798,85270.008,13.015,3698
 4799,85282.023,12.017,3698
 4800,85293.172,11.152,3698
 4801,85305.156,11.983,3698
 4802,85315.805,10.650,3698
 4803,85326.484,10.681,3698
 4804,85336.578,10.096,3698
 4805,85346.461, 9.880,3698
 4806,85359.695,13.228,3698
 4807,85369.594, 9.903,3698
 4808,85380.234,10.644,3698
 4809,85391.586,11.349,3698
 4810,85403.273,11.692,3698
 4811,85413.148, 9.871,3698
 4812,85424.273,11.126,3698
 4813,85434.320,10.045,3698
 4814,85444.227, 9.903,3698
 4815,85454.273,10.049,3698
 4816,85464.133, 9.859,3698
 4817,85473.742, 9.605,3698
 4818,85484.203,10.465,3698
 4819,85494.672,10.463,3698
 4820,85504.430, 9.761,3698
 4821,85514.523,10.101,3698
 4822,85524.102, 9.575,3698
 4823,85534.383,10.276,3698
 4824,85544.383,10.004,3698
 4825,85554.078, 9.694,3698
 4826,85564.016, 9.937,3698
 4827,85573.945, 9.932,3698
 4828,85583.844, 9.902,3698
 4829,85593.563, 9.718,3698
 4830,85603.156, 9.589,3698
 4831,85612.547, 9.393,3698
 4832,85622.641,10.094,3698
 4833,85633.141,10.495,3698
 4834,85644.391,11.249,3698
 4835,85654.547,10.161,3698
 4836,85666.078,11.527,3698
 4837,85675.086, 9.012,3698
 4838,85684.844, 9.761,3698
 4839,85694.789, 9.942,3698
 4840,85706.016,11.223,3698
 4841,85716.242,10.231,3698
 4842,85726.906,10.663,3698
 4843,85736.875, 9.971,3698
 4844,85747.125,10.247,3698
 4845,85757.500,10.377,3698
 4846,85767.516,10.016,3698
 4847,85777.469, 9.955,3698
 4848,85787.383, 9.913,3698
 4849,85797.352, 9.964,3698
 4850,85807.156, 9.811,3698
 4851,85817.563,10.404,3698
 4852,85828.031,10.465,3698
 4853,85838.391,10.359,3698
 4854,85848.086, 9.698,3698
 4855,85857.453, 9.366,3698
 4856,85867.375, 9.923,3698
 4857,85876.547, 9.177,3698
 4858,85887.680,11.123,3698
 4859,85897.641, 9.970,3698
 4860,85906.820, 9.174,3698
 4861,85917.477,10.658,3697
 4862,85928.484,11.006,3697
 4863,85937.914, 9.437,3697
 4864,85947.625, 9.709,3697
 4865,85959.117,11.489,3697
 4866,85970.414,11.298,3698
 4867,85980.586,10.173,3698
 4868,85989.953, 9.371,3698
 4869,86000.398,10.434,3698
 4870,86010.266, 9.874,3698
 4871,86019.930, 9.667,3698
 4872,86029.727, 9.792,3698
 4873,86038.781, 9.051,3698
 4874,86049.406,10.629,3698
 4875,86058.953, 9.552,3698
 4876,86068.766, 9.809,3698
 4877,86078.305, 9.544,3698
 4878,86088.727,10.417,3698
 4879,86099.703,10.969,3698
 4880,86111.023,11.320,3698
 4881,86120.547, 9.533,3698
 4882,86129.570, 9.025,3698
 4883,86139.969,10.393,3698
 4884,86150.031,10.060,3698
 4885,86159.539, 9.511,3698
 4886,86169.352, 9.806,3698
 4887,86178.539, 9.198,3698
 4888,86188.492, 9.951,3698
 4889,86197.836, 9.343,3698
 4890,86207.055, 9.213,3698
 4891,86217.063,10.012,3698
 4892,86227.375,10.309,3698
 4893,86238.078,10.707,3698
 4894,86249.852,11.773,3698
 4895,86261.352,11.500,3698
 4896,86273.375,12.020,3698
 4897,86285.000,11.627,3698
 4898,86295.859,10.863,3698
 4899,86306.039,10.171,3698
 4900,86316.711,10.675,3698
 4901,86326.375, 9.668,3698
 4902,86336.648,10.279,3698
 4903,86348.141,11.488,3698
 4904,86358.633,10.491,3698
 4905,86369.352,10.712,3698
 4906,86380.500,11.151,3698
 4907,86390.039, 9.540,3698
 4908,86399.766, 9.727,3698
 4909,86410.211,10.446,3698
 4910,86420.109, 9.898,3698
 4911,86430.188,10.081,3698
 4912,86439.375, 9.181,3698
 4913,86449.680,10.304,3698
 4914,86459.297, 9.624,3698
 4915,86468.555, 9.256,3698
 4916,86480.047,11.494,3698
 4917,86491.023,10.975,3698
 4918,86501.586,10.568,3698
 4919,86512.305,10.715,3698
 4920,86522.055, 9.745,3698
 4921,86531.336, 9.278,3698
 4922,86540.578, 9.254,3698
 4923,86549.430, 8.845,3698
 4924,86559.656,10.235,3698
 4925,86569.672,10.009,3698
 4926,86578.648, 8.984,3698
 4927,86588.711,10.054,3698
 4928,86598.273, 9.569,3698
 4929,86608.414,10.133,3698
 4930,86619.797,11.381,3698
 4931,86630.070,10.275,3698
 4932,86639.266, 9.201,3698
 4933,86648.203, 8.933,3698
 4934,86658.641,10.446,3698
 4935,86670.125,11.480,3698
 4936,86680.469,10.338,3698
 4937,86690.750,10.284,3698
 4938,86701.531,10.785,3698
 4939,86711.117, 9.585,3698
 4940,86721.320,10.205,3698
 4941,86731.969,10.652,3698
 4942,86741.094, 9.114,3698
 4943,86750.914, 9.822,3698
 4944,86761.656,10.748,3698
 4945,86771.680,10.016,3698
 4946,86781.195, 9.522,3698
 4947,86791.414,10.210,3698
 4948,86800.695, 9.282,3698
 4949,86809.383, 8.689,3698
 4950,86820.320,10.942,3698
 4951,86831.820,11.496,3698
 4952,86841.680, 9.862,3698
 4953,86852.523,10.842,3698
 4954,86864.180,11.663,3698
 4955,86874.367,10.177,3698
 4956,86885.430,11.069,3697
 4957,86895.758,10.328,3697
 4958,86907.016,11.257,3697
 4959,86917.961,10.951,3697
 4960,86929.211,11.246,3697
 4961,86940.297,11.088,3697
 4962,86950.359,10.052,3697
 4963,86959.797, 9.440,3697
 4964,86970.391,10.594,3697
 4965,86979.852, 9.464,3697
 4966,86988.828, 8.980,3697
 4967,86998.859,10.030,3697
 4968,87009.703,10.840,3697
 4969,87020.031,10.331,3697
 4970,87029.672, 9.637,3697
 4971,87039.734,10.063,3697
 4972,87050.133,10.400,3697
 4973,87060.375,10.237,3697
 4974,87070.516,10.149,3697
 4975,87082.383,11.863,3697
 4976,87093.383,10.996,3697
 4977,87103.703,10.321,3697
 4978,87114.813,11.118,3697
 4979,87124.781, 9.967,3697
 4980,87135.000,10.212,3697
 4981,87145.148,10.155,3697
 4982,87154.953, 9.808,3697
 4983,87165.469,10.510,3697
 4984,87175.086, 9.619,3697
 4985,87185.688,10.599,3697
 4986,87195.875,10.188,3698
 4987,87206.742,10.870,3698
 4988,87216.297, 9.560,3698
 4989,87226.539,10.237,3698
 4990,87237.438,10.897,3698
 4991,87248.398,10.958,3698
 4992,87259.305,10.911,3698
 4993,87271.086,11.781,3698
 4994,87282.180,11.092,3698
 4995,87292.500,10.322,3698
 4996,87303.367,10.860,3698
 4997,87313.703,10.335,3698
 4998,87324.391,10.696,3698
 4999,87334.508,10.113,3698
 5000,87344.852,10.343,3698
 5001,87356.250,11.402,3698
 5002,87366.039, 9.784,3698
 5003,87376.211,10.176,3698
 5004,87386.805,10.598,3698
 5005,87397.625,10.818,3698
 5006,87408.625,11.000,3698
 5007,87418.852,10.225,3698
 5008,87430.789,11.934,3698
 5009,87441.836,11.049,3698
 5010,87452.438,10.604,3698
 5011,87462.648,10.215,3698
 5012,87472.703,10.050,3698
 5013,87483.266,10.561,3698
 5014,87494.195,10.933,3698
 5015,87504.344,10.142,3698
 5016,87515.930,11.590,3698
 5017,87527.617,11.693,3698
 5018,87538.281,10.664,3698
 5019,87548.406,10.121,3698
 5020,87558.820,10.417,3698
 5021,87569.203,10.380,3698
 5022,87579.633,10.436,3698
 5023,87590.430,10.790,3698
 5024,87600.898,10.472,3698
 5025,87611.406,10.503,3698
 5026,87622.164,10.758,3698
 5027,87632.391,10.227,3698
 5028,87643.141,10.750,3698
 5029,87653.336,10.195,3698
 5030,87664.414,11.076,3698
 5031,87674.734,10.321,3698
 5032,87685.203,10.471,3698
 5033,87697.055,11.846,3698
 5034,87707.148,10.097,3698
 5035,87717.109, 9.964,3698
 5036,87728.094,10.979,3698
 5037,87738.813,10.725,3698
 5038,87750.297,11.483,3699
 5039,87762.227,11.932,3699
 5040,87772.914,10.686,3699
 5041,87782.477, 9.558,3699
 5042,87794.086,11.612,3699
 5043,87805.609,11.527,3699
 5044,87816.461,10.846,3699
 5045,87826.945,10.488,3699
 5046,87837.484,10.539,3699
 5047,87847.883,10.402,3699
 5048,87858.617,10.732,3699
 5049,87869.172,10.552,3699
 5050,87879.570,10.400,3699
 5051,87889.836,10.263,3699
 5052,87900.070,10.231,3699
 5053,87911.273,11.210,3699
 5054,87921.500,10.222,3699
 5055,87932.781,11.286,3699
 5056,87942.758, 9.975,3699
 5057,87954.203,11.443,3699
 5058,87965.594,11.392,3699
 5059,87976.250,10.660,3699
 5060,87986.711,10.459,3699
 5061,87997.586,10.875,3699
 5062,88009.859,12.276,3699
 5063,88021.883,12.020,3699
 5064,88032.633,10.752,3699
 5065,88043.164,10.532,3699
 5066,88054.242,11.080,3699
 5067,88064.320,10.081,3699
 5068,88074.820,10.493,3699
 5069,88084.836,10.011,3699
 5070,88094.969,10.143,3699
 5071,88104.391, 9.412,3699
 5072,88114.367, 9.978,3699
 5073,88124.758,10.390,3699
 5074,88136.398,11.638,3700
 5075,88146.273, 9.883,3700
 5076,88157.242,10.971,3700
 5077,88167.820,10.572,3700
 5078,88178.711,10.893,3700
 5079,88189.078,10.364,3700
 5080,88199.680,10.599,3700
 5081,88210.352,10.676,3700
 5082,88221.984,11.638,3700
 5083,88234.258,12.272,3700
 5084,88246.984,12.728,3700
 5085,88260.141,13.149,3700
 5086,88271.875,11.742,3700
 5087,88284.461,12.581,3700
 5088,88295.344,10.878,3700
 5089,88306.484,11.143,3700
 5090,88318.492,12.012,3700
 5091,88329.914,11.420,3700
 5092,88340.844,10.932,3700
 5093,88352.320,11.478,3700
 5094,88363.398,11.073,3700
 5095,88374.234,10.839,3700
 5096,88385.336,11.099,3700
 5097,88396.867,11.535,3700
 5098,88407.797,10.930,3700
 5099,88419.875,12.074,3700
 5100,88430.422,10.543,3700
 5101,88440.492,10.075,3700
 5102,88451.586,11.098,3700
 5103,88462.023,10.433,3700
 5104,88472.563,10.543,3700
 5105,88482.727,10.157,3700
 5106,88492.016, 9.290,3700
 5107,88502.922,10.912,3700
 5108,88512.563, 9.641,3700
 5109,88522.578,10.018,3700
 5110,88532.406, 9.822,3700
 5111,88542.578,10.171,3700
 5112,88552.180, 9.605,3700
 5113,88562.492,10.309,3700
 5114,88572.672,10.175,3700
 5115,88583.203,10.535,3700
 5116,88593.797,10.596,3700
 5117,88604.969,11.173,3700
 5118,88616.617,11.653,3700
 5119,88629.648,13.032,3700
 5120,88641.453,11.797,3700
 5121,88651.984,10.536,3700
 5122,88663.484,11.497,3700
 5123,88674.914,11.429,3700
 5124,88687.898,12.987,3700
 5125,88700.055,12.147,3700
 5126,88711.914,11.867,3700
 5127,88722.211,10.294,3700
 5128,88732.820,10.610,3700
 5129,88742.672, 9.847,3700
 5130,88752.148, 9.485,3700
 5131,88762.227,10.078,3700
 5132,88773.258,11.029,3700
 5133,88783.313,10.061,3700
 5134,88793.938,10.617,3700
 5135,88805.469,11.533,3700
 5136,88816.547,11.080,3700
 5137,88827.547,11.001,3700
 5138,88839.984,12.439,3700
 5139,88851.109,11.122,3700
 5140,88862.055,10.945,3700
 5141,88872.148,10.088,3700
 5142,88882.273,10.135,3700
 5143,88892.180, 9.905,3700
 5144,88903.008,10.821,3700
 5145,88913.859,10.853,3700
 5146,88925.016,11.151,3700
 5147,88935.891,10.884,3700
 5148,88947.094,11.199,3700
 5149,88958.719,11.626,3700
 5150,88969.398,10.676,3700
 5151,88980.555,11.161,3700
 5152,88990.773,10.221,3700
 5153,89002.508,11.731,3700
 5154,89012.898,10.390,3700
 5155,89023.109,10.210,3700
 5156,89033.984,10.877,3700
 5157,89044.609,10.631,3700
 5158,89055.703,11.082,3700
 5159,89066.383,10.683,3700
 5160,89077.633,11.259,3700
 5161,89088.891,11.255,3700
 5162,89100.883,11.993,3700
 5163,89112.820,11.934,3700
 5164,89124.414,11.588,3700
 5165,89135.273,10.866,3700
 5166,89144.836, 9.558,3699
 5167,89155.914,11.084,3699
 5168,89166.344,10.420,3699
 5169,89177.141,10.799,3699
 5170,89188.469,11.335,3699
 5171,89199.766,11.295,3699
 5172,89210.602,10.835,3699
 5173,89220.359, 9.753,3699
 5174,89231.336,10.981,3699
 5175,89243.063,11.727,3699
 5176,89254.898,11.842,3699
 5177,89267.523,12.620,3699
 5178,89279.195,11.670,3699
 5179,89290.703,11.508,3699
 5180,89301.008,10.304,3699
 5181,89311.828,10.821,3699
 5182,89322.930,11.102,3699
 5183,89332.953,10.029,3699
 5184,89343.492,10.531,3699
 5185,89354.008,10.511,3699
 5186,89364.125,10.121,3699
 5187,89374.352,10.228,3699
 5188,89385.445,11.095,3699
 5189,89395.875,10.433,3699
 5190,89406.117,10.241,3699
 5191,89416.813,10.697,3699
 5192,89427.328,10.509,3699
 5193,89437.938,10.616,3699
 5194,89448.188,10.246,3699
 5195,89458.453,10.263,3699
 5196,89468.961,10.517,3699
 5197,89480.594,11.634,3699
 5198,89491.602,11.000,3699
 5199,89502.297,10.697,3699
 5200,89512.609,10.319,3699
 5201,89522.953,10.339,3699
 5202,89532.836, 9.881,3699
 5203,89543.828,10.992,3699
 5204,89553.906,10.084,3699
 5205,89564.297,10.386,3699
 5206,89575.805,11.507,3699
 5207,89586.750,10.946,3699
 5208,89597.828,11.073,3699
 5209,89608.148,10.321,3699
 5210,89618.883,10.739,3699
 5211,89629.414,10.524,3699
 5212,89640.141,10.735,3699
 5213,89650.617,10.476,3699
 5214,89660.602, 9.988,3699
 5215,89671.016,10.407,3699
 5216,89681.898,10.889,3699
 5217,89694.516,12.609,3699
 5218,89705.969,11.464,3699
 5219,89717.273,11.301,3699
 5220,89728.836,11.556,3699
 5221,89739.836,11.002,3699
 5222,89750.367,10.530,3699
 5223,89761.195,10.833,3699
 5224,89771.484,10.284,3699
 5225,89781.953,10.477,3699
 5226,89792.563,10.603,3699
 5227,89803.430,10.866,3699
 5228,89813.508,10.083,3699
 5229,89823.719,10.206,3699
 5230,89833.766,10.047,3699
 5231,89844.344,10.578,3699
 5232,89855.398,11.054,3699
 5233,89865.641,10.248,3699
 5234,89876.148,10.504,3699
 5235,89887.188,11.036,3699
 5236,89897.773,10.586,3699
 5237,89908.359,10.583,3699
 5238,89918.523,10.171,3699
 5239,89928.148, 9.626,3699
 5240,89938.102, 9.953,3699
 5241,89948.930,10.833,3699
 5242,89959.148,10.211,3699
 5243,89969.875,10.726,3699
 5244,89979.961,10.093,3699
 5245,89991.820,11.855,3699
 5246,90003.531,11.712,3699
 5247,90015.094,11.557,3699
 5248,90026.180,11.086,3699
 5249,90037.039,10.861,3699
 5250,90048.055,11.017,3699
 5251,90058.359,10.302,3699
 5252,90069.156,10.797,3699
 5253,90079.125, 9.973,3699
 5254,90090.344,11.218,3699
 5255,90100.328, 9.982,3699
 5256,90110.016, 9.687,3699
 5257,90119.242, 9.228,3699
 5258,90129.570,10.334,3699
 5259,90140.305,10.736,3699
 5260,90150.516,10.204,3699
 5261,90161.133,10.620,3699
 5262,90171.938,10.802,3699
 5263,90182.367,10.424,3699
 5264,90192.781,10.418,3699
 5265,90203.758,10.977,3699
 5266,90214.711,10.956,3699
 5267,90224.711, 9.994,3699
 5268,90235.531,10.827,3699
 5269,90246.148,10.616,3699
 5270,90257.734,11.579,3699
 5271,90269.539,11.814,3699
 5272,90281.602,12.061,3699
 5273,90294.539,12.938,3699
 5274,90306.047,11.506,3699
 5275,90317.578,11.531,3699
 5276,90328.203,10.626,3699
 5277,90339.172,10.964,3699
 5278,90349.664,10.490,3699
 5279,90360.063,10.401,3699
 5280,90371.930,11.876,3699
 5281,90383.156,11.222,3699
 5282,90394.641,11.483,3699
 5283,90405.219,10.581,3699
 5284,90415.523,10.305,3699
 5285,90425.703,10.176,3699
 5286,90437.328,11.623,3699
